proc_text,page,plan,year,doc_id
국교 교육 개편 구조 연구 토대 학교 현장 모듈 교육 시범 교사 연수 프로그램 병행 교과 융합 모델 실험 피드백 분기 인정 교과서 체제 민관 협의체 구성 분기 의견 수렴 향후 가칭 개방 모듈 교육 개발 시기 개방 교과서 체계 전환 방안 국가 주도 시도 교육청 협력 교수 학습 플랫폼 정보 전략 분기 시스템,32,2,2026,30
학년 연속 디지털 교육 필수 이수 배경 사회 전반 자리 디지털 교육 간헐 단절 형태 초등학교 학년 실과 과목 정보 교육 일부 교육 디지털 윤리 교육 학년 체계 중학교 정보 교과 때문 동안 공백 고등학교 선택 과목 교육 학생 정보 과목 선택 고교 학점 학기 수강 사례 대부분 초등 고교 디지털 소양 체계 학습 기회 구조 단절 연속 정보 교육 체계 시대 디지털 시민 문제 해결 능력 윤리 판단력 초등 고교 학년 연속 일관 디지털 교육 체계 제도 보장 정책 권고 교위 디지털 교육 내실 방안 정책 연구 분기 시범 학교 바탕 초중고 학년 체계 일관 교육 단계 필수 이수 분기 국교 협력 학년 디지털 교육 기초 연구 분기 완료 가칭 교육 지침 학년 연속 교육 실시 단계 필수 교육 모델 시범 학교 분기 지정 검증 초등학교 윤리 교육 교육 원칙 시도 교육청 교원 연수 교육 준비 실시 시범 학교 분석 분기 국교 관계 기관 피드백,33,2,2026,31
현행 교육 법령 변화 교육 환경 정책 반영 분기 종합 바탕 분기 법령 정비 교육 정보 교육 국가 책무 교육 기본법 규정 보완 디지털 교육 기조 중등 교육법 시행령 교과 편제 정합 반영 조항 정비 과학 수학 정보 교육 진흥 규정 인공 지능 교육 요소 방안 교육 정보 교육 최소 교육 환경 인프라 제도 방안 성평등 관계 협력 분기 포용 가치 실현 장애 학생 학교 청소년 청소년 소외 양질 교육 이수 체계,34,2,2026,32
초중등 실습 교육 플랫폼 배경 데이터 교육 이론 학습 한계 실제 데이터 모델 실습 학습 환경 필수 학교 교사 개별 실습 환경 검증 데이터 실습 인프라 부족 상황 초등학교 중학교 영리 민간 플랫폼 네이버 커넥트재단 엔트리 교육 일관 공공 한계 고등 학교 실습 플랫폼 융합 교육 실습 인프라 검증 학습 데이터 체계 교육 실습 학습 환경 공공 영역 안정 관리 국가 단위 데이터 실습 플랫폼 정책 권고 플랫폼 주관 예산 분기 확정 기술 설계 데이터 인프라 시뮬레이션 분기 분기 시범 학교 프로토타입 시작 실습 플랫폼 관리 체계 플랫폼 차질 진행 공공 데이터 개방 학교 현장 주체 실습 환경 조사 교원 의견 수렴 분기 실시 학교 교육 모델 분기 설계 국교위 실습 교육 플랫폼 학습 도구 분기 시작 시범 종합 교육 정책 방안,35,2,2026,33
평가 제도 입시 제도 혁신 배경 시대 단순 정답 암기 서열 평가 학습자 창의 문제 해결력 협업 능력 평가 현행 입시 제도 점수 위주 학습 성장 실제 능력 반영 교육 점수 획득 정답 평가 체계 평가 체계 전환 기술 평가 모델 학습자 잠재력 평가 교육 성장 정렬 정책 권고 교위 수능 대학 입시 제도 개편 분기 논의 창의 융합 평가 체계 논의 분기 착수 관계 협의 대입 전형 방안 분기 심의 의결 미래 학습 평가 체제 시도 교육청 논술 평가 분기 논술 평가 학습 데이터 교육청 단위 채점 시스템 논술 평가 교육청 논술 평가 우수 모델 발굴,36,2,2026,34
시대 교사 양성 연수 체계 혁신 배경 시대 교육 혁신 교사 이해 교과 융합 교육 학습 진로 학생 진로 지도 교사 학교 현장 교육 예비 교사 교원 양성 대학 데이터 소양 학습 임용 시험 비중 실제 학교 관리자 인식 리더십 교육 실행력 결정 영향 지역 학교 관리자 인식 편차 교육 학교 단위 상당 차이 교사 관리자 모두 이해 교원 순환 체계 필수 정책 권고 교원 양성 기관 교육 방안 분기 주기 교원 양성 기관 진단 평가 지표 진단 요소 반영 분기 디지털 체계 교원 연수 윤리 교육 융합 교육 연수 융합 직업 변화 대응 진로 지도 연수 관리자 리더십 연수 개설 교사 연수 학습 콘텐츠 실습 도구 분기 개발 연수 기관 협력 기술 교사 연수 분기 시도 교육청 지역 교사 연수 분기 분기 교사 양성 학교 단위 연수 프로,37,2,2026,35
정보 교사 임용 교원 배경 교육 교원 중등 정보 교사 인력 부족 농산어촌 중소 도시 학교 정보 교사 학교 순회 기간 교사 수업 교육 여건 안정 초등학교 전담 정보 교사 정보 교육 교사 개인 의존 시대 핵심 학교 현장 안정 기간 정규 정보 교사 확충 단순 융합 소양 교사 양성 필수 기술 변화 융합 규모 고려 현직 정보 교사 심화 기술 데이터 분석 연수 정책 권고 정보 교육 실태 조사 분기 실시 관계 협의 디지털 인재 양성 적정 교원 학교 정보 교사 디지털 교육 전담 교사 최소 배치 교수 교원 개발 구성 교육 담당 교원 주제 기초 심화 연수 체제 분기 개발 분기 연수 지역 대학 대학원 컴퓨터 공학 학과 교원 체제 분기 국교위 시대 부합 정보 교사 임용 제도 양성 체계 전문가 논의 정책 관계자 의견 수렴 분기 분기 국가 교육 시대 부합 교원 양성 임용 중장기 정책 시도 교육청 협력 지역 정보 교사 분석 채용 분기 분기 정보 교사 배치 근무 여건,38,2,2026,36
영재 교육 체계 설계 배경 영재학교 과학고등학교 수학 과학 심화 교육 초점 분야 특화 상대 교사 인력 국가 혁신 핵심 기술 자리 기존 영재 교육 체계 융합 심화 교육 체계 개편 교원 시스템 정책 권고 분기 영재 학교 과학고 분야 특화 교육 학교 대학 기업 심화 연구 심화 연구 영재 학급 영재 교육원 영재 교육 설계 콘텐츠 분기 개발 영재 영재 교육원 영재 학습 프로그램 영재학교 과학고 융합 교육 대학 연구 기관 협력 프로그램 시도 교육청 영재 교육 기관 영재 학급 영재 교육원 영재 학교 교육 프로그램 분기 분야 소양 함양 영재 교육 대상자 선발,39,2,2026,37
대학 대학원 인재 양성 배경 정부 분야 고등 교육 인재 양성 칸막이 고질 문제 유사 중복 예산 효율 집행 조건 평가 대응 대학 행정 부담 가중 국가 전체 조망 통합 전략 파편 진행 규모 경제 전략 시너지 창출 한계 특정 학문 분야 전유물 산업 학문 혁신 범용 기술 자리 법률가 판례 분석 의사 질병 진단 예술가 창작 시도 전문가 자신 전공 분야 문제 해결 융합 인재 폭발 증가 기존 전공 교육 체계 시대 부응 학생 자신 전공 융합 토대 대학 대학원 교육 전체 시스템 정부 융합 분야 인력 양성 조율 정부 예산 투입 효과 효율 정책 권고 국가 전략 노동부 중기부 국방부 관계 협의 분산 파편 인재 양성 통합 조정 방안 년도 분기 교육 모델 교육 방식 시도 지역 과기원 단과 대학 신설 소프트웨어,40,2,2026,38
대학 전환 대학 내실 방안 분기 인문 사회 예술 분야 인간 공존 미래 시대 준비 연구 분기 분기 시행 인간 사회 학문 인재 양성 협력 융합 전환 추구 산업 생태 대학 교육 산학 인턴십 실질 분기 학생 실제 사회 산업 현장 데이터 기업 공동체 문제 해결 경험 현장 적응력 산업 사회 전환 가속 선순환 구조 과기정통부 협력 융합 연구 인재 조기 발굴 집중 프로그 분기 세계 최고 인재 교육 연구단 학문 분야 융합 학문 분야 내재 방안 분기 예산안 분기,41,2,2026,39
산업 제고 인재 양성 배경 대한민국 산업 사회 양극 도전 직면 기술 적극 기업 기업 격차 국가 전체 성장 잠재력 감소 요인 대한민국 기업 차지 중소기업 절감 인력 부재 비용 성공 사례 부족 삼중 내부 기술 이해 고급 전문가 전무 외부 솔루션 의존 전환 자체 시도 태반 생산 저하 글로벌 경쟁력 상실 지금 대학 배출 인력 실제 산업 현장 격차 기술 변화 일자리 위협 기회 경력 환자 취업 준비 산업 체계 직무 전환 교육 기회 부족 중장년 고용 불안 청년 실업 가중 요인 안정 인력 생태 직접 교육 기회 산업 현장 교육 현장 가교 오픈 소스 커뮤 니티 적극 기술 습득 기여 성장 선순환 구조 정책 권고 중기부 노동부 과기정통부 협력 산업 분야 종사자 문제 해결 종합 체계 성장 잠재력 제조 현장 전환 피지컬 산학 협력 교육 방안 분기 산업 직군 교육 개발 온라인 디맨드 교육 플랫폼 접근 국가 평생 교육 시스템 학점 인증 자격 취득,42,2,2026,40
기업 인센티브 제도 교육 제도 보장 중기부 중소기업 상황 맞춤 훈련 설계 산업 현장 특화 인력 양성 중소기업 재직 전문가 프로그램 대학 계약 학과 형태 설치 석사 박사 박사 통합 중소기업 재직자 제고 연구 개발 핵심 인력 성장 중기부 특화 계약 학과 분기까 분기 대학 재직자 취업 준비 경력 환자 산업 전환 인재 집중 양성 체계 중기부 노동부 관계 지방 정부 협력 취업 창업 프로그램 조정 인력 공급 체계 효율 취업 준비 경력 전환 교육 접근 제고 과기정통부 이노베이션 아카 데미 노동부 디지털 트레이닝 정부 소프트웨어 교육 훈련 산업 지역 산업 실무 교육 훈련 개편 고도 현장 부합 교육 취업 준비,43,2,2026,41
최고 전문가 유치 배경 대한민국 인재 유출 어려움 직면 통계 인재 유입 하위 상황 복합 배경 기인 미국 중국 기술 패권 국가 캐나다 영국 나라 국가 인재 자국 유치 천문학 연봉 파격 연구 신속 비자 영주 발급 유인책 제시 반면 국내 최고 대학 박사 연구 인력 연구 환경 수평 조직 문화 보상 자녀 교육 이유 해외 기업 대학 현상 비자 절차 보상 언어 장벽 자녀 교육 주거 정주 여건 해외 인재 유치 한국 학위 취득 외국인 유학 상당수 취업 정착 도적 문화 장벽 국내 잔류 사례 인재 글로벌 국내 제도 환경 차이 인식 적극 인재 국가 전략 시점 정책 권고 글로벌 인재 유치 적극 후보 탐색 채용 방안 분기 활동 시작 법무부 협력 비자 절차 보상 언어 장벽 자녀 교육 주거 글로벌 인재 정주 원인 구체 조사 분석 바탕 최고 융합 인재 유치 기여 인건비 체재비 연구비 연구 자율 파격 유인책 비자 발급 국적 취득 자격 완화 교육 주거 정부,44,2,2026,42
정주 제도 글로벌 인재 경쟁 한국 매력 목적지 부상 법무부 중기부 협력 국내 융합 인재 해외 유출 방지 국내 안정 연구 개발 관리 방안 국내 외국인 박사 융합 인재 정주 지원책 비자 트랙 국적 취득 인건비 연구비 연구 환경 국내 배출 내국인 융합 인재 정착 전략 융합 인재 해외 유출 방지 국내 연구 창업 생태 대한민국 융합 인재 유입 전환 구체 실행 방안 분기,45,2,2026,43
인재 경력 단절 해소 배경 기술 경쟁 인재 전쟁 소수 핵심 연구자 국가 기술 단계 분야 분야 사회 산업 파급력 고려 분야 인재 대한민국 세계 최고 인재 병역 출산 육아 문제 연구 골든타임 박사 학위 취득 직후 연구자 정체 확립 창의 시기 개인 출산 육아 대한민국 국민 병역 생애 중요 경험 결정 시기 인재 단순 인력 국가 미래 핵심 자산 인식 자산 외부 요인 훼손 국가 적극 보호 의지 표명 연구 출산 육아 병역 이행 조화 제도 정책 권고 국방부 병무청 과기정통부 협력 전문연구요원 편입 융합 분야 우대 연구 요원 배정 기관 범위 인재 연구 환경 발휘 분야 연구 요원 배정 기관 범위 조정 정원 방안 분기 제도 시행 인재 병역 이행 경력 단절 실질 방지 성평등 노동부 협력 출산 육아 박사 융합 연구 인력 경력 단절 해소 구체 방안 분기 즉시 시행 출산 휴가 육아 휴직 보장 연구 산업 현장 특수 고려 구체 지원책,46,2,2026,44
전략 분야 모델 비전 미션 범용 산업 의료 과학 분야 국가 파운데이션 모델 국민 공공 서비스 혁신 서비스 접근 제고 산업 모델 주력 산업 구조 뒷받침 기초 과학 한계 돌파 미래 산업 분야 창출 견인 행동 구성 파운데이션 모델 산업 파운데이션 모델 실증 핵심 과학 분야 모델 공공 산업 보건 의료 특화 파운데이션 모델 범용 파운데이션 모델 배경 글로벌 경쟁 거대 모델 상황 국가 기업 모델 의존 심화 공공 서비스 국가 분야 안보 경제 데이터 주권 위험 극복 독자 기술 범용 파운데이션 모델 선제 모델 시대 행정 혁신 교육 돌봄 국민 국가 인프라 작용 정책 권고 독자 파운데이션 모델 프로젝트 모두 국제 경쟁력 국내 기술 파운데이션 모델 분기 순차 국가 모델 뒷받침 공공 산업 국민 일상 분야 접근 향상,47,2,2026,45
